MC2-E-0013	MC2-E-0013-0017	organized the charity telethon 'Hope for Haiti Now'
MC2-E-0013	MC2-E-0013-0018	served for United Nations Messengers of Peace
MC2-E-0013	MC2-E-0013-0019	noted for his political activism
MC2-E-0013	MC2-E-0013-0020	Not On Our Watch Project to prevent mass atrocities
MC2-E-0013	MC2-E-0013-0021	film: The Monuments Men
MC2-E-0013	MC2-E-0013-0022	film: Leatherheads
MC2-E-0013	MC2-E-0013-0023	Academy Award for Best Picture for the film 'Argo'
MC2-E-0013	MC2-E-0013-0024	supported Barack Obamas campaign
MC2-E-0013	MC2-E-0013-0025	two Screen Actors Guild Awards
MC2-E-0013	MC2-E-0013-0026	film: Oceans Eleven
MC2-E-0013	MC2-E-0013-0027	three Golden Globe Awards
MC2-E-0013	MC2-E-0013-0028	two Academy Awards
MC2-E-0013	MC2-E-0013-0029	advocated a resolution of the Darfur conflict
MC2-E-0013	MC2-E-0013-0030	member of the Council on Foreign Relations
MC2-E-0013	MC2-E-0013-0031	film: Three Kings
MC2-E-0013	MC2-E-0013-0032	an American actor
MC2-E-0013	MC2-E-0013-0033	film: Sand and Sorrow
MC2-E-0013	MC2-E-0013-0034	two Emmy Award nominations
MC2-E-0013	MC2-E-0013-0035	film: Good Night, and Good Luck
MC2-E-0013	MC2-E-0013-0036	an American producer
MC2-E-0013	MC2-E-0013-0037	often described as one of the most handsome men
MC2-E-0013	MC2-E-0013-0038	film: Out of Sight
MC2-E-0013	MC2-E-0013-0039	a collaborator, Steven Soderbergh
MC2-E-0014	MC2-E-0014-0001	film: The House Bunny
MC2-E-0014	MC2-E-0014-0002	a nomination for the Academy Award for Best Supporting Actress
MC2-E-0014	MC2-E-0014-0003	two Golden Globe nominations
MC2-E-0014	MC2-E-0014-0004	Broadway debut in the musical Cabaret
MC2-E-0014	MC2-E-0014-0005	Emily Jean Emma Stone
MC2-E-0014	MC2-E-0014-0006	film: The Croods
MC2-E-0014	MC2-E-0014-0007	film: Easy A
MC2-E-0014	MC2-E-0014-0008	American actress
MC2-E-0014	MC2-E-0014-0009	film: Magic in the Moonlight
MC2-E-0014	MC2-E-0014-0010	voiced in the crime-based video game Sleeping Dogs
MC2-E-0014	MC2-E-0014-0011	film: Crazy, Stupid, Love
MC2-E-0014	MC2-E-0014-0012	film: The Help
MC2-E-0014	MC2-E-0014-0013	film: Irrational Man
MC2-E-0014	MC2-E-0014-0014	film: Aloha
MC2-E-0014	MC2-E-0014-0015	film series: The Amazing Spider-Man
MC2-E-0014	MC2-E-0014-0016	dating The Amazing Spider-Man co-star Andrew Garfield
MC2-E-0014	MC2-E-0014-0017	film: Birdman
MC2-E-0014	MC2-E-0014-0018	film: Paper Man
MC2-E-0014	MC2-E-0014-0019	born in Scottsdale, Arizona
MC2-E-0014	MC2-E-0014-0020	film: Zombieland
MC2-E-0014	MC2-E-0014-0021	born November 6, 1988
MC2-E-0014	MC2-E-0014-0022	Residence: Greenwich Village, New York, U.S.
MC2-E-0014	MC2-E-0014-0023	film debut in the comedy Superbad
MC2-E-0015	MC2-E-0015-0001	signed with Manchester United manager Alex Ferguson
MC2-E-0015	MC2-E-0015-0002	has one older brother and two older sisters
MC2-E-0015	MC2-E-0015-0003	often plays an attacking role
MC2-E-0015	MC2-E-0015-0004	born 5 February 1985
MC2-E-0015	MC2-E-0015-0005	had a son, Cristiano on 17 June 2010
MC2-E-0015	MC2-E-0015-0006	playing position: forward
MC2-E-0015	MC2-E-0015-0007	FWA Footballer of the Year
MC2-E-0015	MC2-E-0015-0008	four European Golden Shoe awards
MC2-E-0015	MC2-E-0015-0009	Save the Children's new Global Artist Ambassador
MC2-E-0015	MC2-E-0015-0010	height: 1.85 m
MC2-E-0015	MC2-E-0015-0011	Real Madrid C.F.
MC2-E-0015	MC2-E-0015-0012	began career as a youth player Andorinha
MC2-E-0015	MC2-E-0015-0013	Cristiano Ronaldo dos Santos Aveiro
MC2-E-0015	MC2-E-0015-0014	opened fashion boutique, CR7
MC2-E-0015	MC2-E-0015-0015	born in Funchal, Madeira
MC2-E-0015	MC2-E-0015-0016	his name was after then-U.S persident Ronald Reagan
MC2-E-0015	MC2-E-0015-0017	does not drink alcohol
MC2-E-0015	MC2-E-0015-0018	a captain for Portugal
MC2-E-0015	MC2-E-0015-0019	three FIFA World Cups
MC2-E-0015	MC2-E-0015-0020	FIFA World Player of the Year award
MC2-E-0015	MC2-E-0015-0021	400th senior career goal in 2014
MC2-E-0015	MC2-E-0015-0022	50 international goals
MC2-E-0015	MC2-E-0015-0023	often plays as either a striker or as a winger
MC2-E-0015	MC2-E-0015-0024	current team: Real Madrid
MC2-E-0015	MC2-E-0015-0025	played for the Portugal national team
MC2-E-0015	MC2-E-0015-0026	number: 7
MC2-E-0015	MC2-E-0015-0027	three UEFA European Championships
MC2-E-0015	MC2-E-0015-0028	mentally sharp
MC2-E-0015	MC2-E-0015-0029	FIFA Puskás Award
MC2-E-0015	MC2-E-0015-0030	a Portuguese professional footballer
MC2-E-0015	MC2-E-0015-0031	UEFA Best Player in Europe Award
MC2-E-0015	MC2-E-0015-0032	received Ballon dOr award
MC2-E-0015	MC2-E-0015-0033	known for his quick reactions
MC2-E-0015	MC2-E-0015-0034	Portugals top goalscorer
MC2-E-0015	MC2-E-0015-0035	world's most expensive player
MC2-E-0015	MC2-E-0015-0036	international debut in 2003
MC2-E-0016	MC2-E-0016-0001	born 25 February 1981
MC2-E-0016	MC2-E-0016-0002	first Asian footballer to play in a UEFA Champions League Final
MC2-E-0016	MC2-E-0016-0003	second East Asian player to sign for Manchester United
MC2-E-0016	MC2-E-0016-0004	announced retirement on 14 May 2014
MC2-E-0016	MC2-E-0016-0005	played for PSV Eindhoven
MC2-E-0016	MC2-E-0016-0006	played for Queens Park Rangers
MC2-E-0016	MC2-E-0016-0007	played for Manchester United
MC2-E-0016	MC2-E-0016-0008	Playing position: Midfielder
MC2-E-0016	MC2-E-0016-0009	height: 1.75 m
MC2-E-0016	MC2-E-0016-0010	first Asian footballer to win the FIFA Club World Cup
MC2-E-0016	MC2-E-0016-0011	Korean alphabet: 박지성
MC2-E-0016	MC2-E-0016-0012	Born in Goheung, Jeollanam-do, South Korea
MC2-E-0016	MC2-E-0016-0013	United Player of the Month for December 2010
MC2-E-0016	MC2-E-0016-0014	captain of the South Korean national team
MC2-E-0016	MC2-E-0016-0015	nickname Three-Lungs Park
MC2-E-0016	MC2-E-0016-0016	played for Kyoto Purple Sanga
MC2-E-0016	MC2-E-0016-0017	South Korean former footballer
MC2-E-0016	MC2-E-0016-0018	currently serves as a club ambassador at Manchester United
MC2-E-0016	MC2-E-0016-0019	first Asian footballer to win the UEFA Champions League trophy
MC2-E-0016	MC2-E-0016-0020	autobiography: I Think Therefore I Play
MC2-E-0016	MC2-E-0016-0021	Chinese character: 朴智星
MC2-E-0016	MC2-E-0016-0022	United Player of the Month for January 2011
MC2-E-0017	MC2-E-0017-0001	nominated for the Academy Award for Best Actor
MC2-E-0017	MC2-E-0017-0002	film: Less Than Zero
MC2-E-0017	MC2-E-0017-0003	Golden Globe Award for Best Performance
MC2-E-0017	MC2-E-0017-0004	film: Pound
MC2-E-0017	MC2-E-0017-0005	born in Manhattan, New York
MC2-E-0017	MC2-E-0017-0006	film: Weird Science
MC2-E-0017	MC2-E-0017-0007	film: Air America
MC2-E-0017	MC2-E-0017-0008	film: Sherlock Holmes
MC2-E-0017	MC2-E-0017-0009	role of Tony Strak/Iron Man
MC2-E-0017	MC2-E-0017-0010	film: The Avengers
MC2-E-0017	MC2-E-0017-0011	film: Iron Man 3
MC2-E-0017	MC2-E-0017-0012	drug-free since July 2003
MC2-E-0017	MC2-E-0017-0013	has 3 children
MC2-E-0017	MC2-E-0017-0014	TV series: Ally McBeal
MC2-E-0017	MC2-E-0017-0015	film: Natural Born Killers
MC2-E-0017	MC2-E-0017-0016	married twice
MC2-E-0017	MC2-E-0017-0017	film: Tropic Thunder
MC2-E-0017	MC2-E-0017-0018	Academy Award for Best Supporting Actor
MC2-E-0017	MC2-E-0017-0019	an American actor
MC2-E-0017	MC2-E-0017-0020	born April 4, 1965
MC2-E-0017	MC2-E-0017-0021	screen debut at five
MC2-E-0017	MC2-E-0017-0022	The Avengers and 'Iron Man 3' each earned over $1 billion
MC2-E-0017	MC2-E-0017-0023	commercial success in middle age
MC2-E-0017	MC2-E-0017-0024	film: Chaplin
MC2-E-0017	MC2-E-0017-0025	sentenced to a three-year prison term
MC2-E-0017	MC2-E-0017-0026	album: The Futurist
MC2-E-0017	MC2-E-0017-0027	substance abuse in middle age
MC2-E-0017	MC2-E-0017-0028	surrounded by drugs as a child
MC2-E-0017	MC2-E-0017-0029	critical and popular success in his youth
MC2-E-0017	MC2-E-0017-0030	his mother, Elsie Ann, was an actress
MC2-E-0017	MC2-E-0017-0031	His father,Robert Downey Sr., is an actor and filmmaker
MC2-E-0017	MC2-E-0017-0032	sung on several soundtracks in the films
MC2-E-0017	MC2-E-0017-0033	went through legal troubles in middle age
MC2-E-0017	MC2-E-0017-0034	film: Soapdish
MC2-E-0017	MC2-E-0017-0035	was on drug charges
MC2-E-0018	MC2-E-0018-0001	highly variable small-seeded grasses
MC2-E-0018	MC2-E-0018-0002	Titanic Victim
MC2-E-0018	MC2-E-0018-0003	used as a grazing forage
MC2-E-0018	MC2-E-0018-0004	Francis Davis Millet
MC2-E-0018	MC2-E-0018-0005	Millet, Jean-François
MC2-E-0018	MC2-E-0018-0006	produced worldwide 30 million tonnes
MC2-E-0018	MC2-E-0018-0007	studied under Paul Delaroche
MC2-E-0018	MC2-E-0018-0008	painting: The Walk to Work
MC2-E-0018	MC2-E-0018-0009	have been important food staples in human history
MC2-E-0018	MC2-E-0018-0010	average yield: 0.83 tonnes per hectare
MC2-E-0018	MC2-E-0018-0011	born on 3 November 1846
MC2-E-0018	MC2-E-0018-0012	American artist
MC2-E-0018	MC2-E-0018-0013	painting: Les Glaneuses
MC2-E-0018	MC2-E-0018-0014	born in Mattapoisett, Massachusetts
MC2-E-0018	MC2-E-0018-0015	French Realist Painter
MC2-E-0018	MC2-E-0018-0016	painting: Angélus
MC2-E-0018	MC2-E-0018-0017	later influenced Van Gogh
MC2-E-0018	MC2-E-0018-0018	evolutionary origin in tropical western Africa
MC2-E-0018	MC2-E-0018-0019	traditionally used in brewing beer
MC2-E-0019	MC2-E-0019-0001	won a 1997 Australian nationwide model search by Impulse fragrances
MC2-E-0019	MC2-E-0019-0002	signed with NEXT Model Management in 2004
MC2-E-0019	MC2-E-0019-0003	launched skincare products, KORA Organics
MC2-E-0019	MC2-E-0019-0004	prominenced as Victorias Secret Angel
MC2-E-0019	MC2-E-0019-0005	co-owner of the Bowery Ballroom
MC2-E-0019	MC2-E-0019-0006	began modelling in the fashion industry at 13
MC2-E-0019	MC2-E-0019-0007	commercial exposure for surf chain Billabong
MC2-E-0019	MC2-E-0019-0008	studied health psychology
MC2-E-0019	MC2-E-0019-0009	appeared in the TV Show, Project Runway in 2006
MC2-E-0019	MC2-E-0019-0010	Height: 1.75 m
MC2-E-0019	MC2-E-0019-0011	represented the Australian department store, David Jones
MC2-E-0019	MC2-E-0019-0012	signed to represent Californian fashion retailer Arden B
MC2-E-0019	MC2-E-0019-0013	has 1 child
MC2-E-0019	MC2-E-0019-0014	Hair color: Brown
MC2-E-0019	MC2-E-0019-0015	married Orlando Bloom in 2010 and divorced in 2013
MC2-E-0019	MC2-E-0019-0016	said to be one of the sexiest women
MC2-E-0019	MC2-E-0019-0017	TV series:'How I Met Your Mother'
MC2-E-0019	MC2-E-0019-0018	Eye color: Blue
MC2-E-0019	MC2-E-0019-0019	won Dolly magazine/Impulse model competition
MC2-E-0019	MC2-E-0019-0020	featured in a music video for 'Number One' by Kanye Wes and Pharrell
MC2-E-0019	MC2-E-0019-0021	graduated from All Hallows School in 2000
MC2-E-0019	MC2-E-0019-0022	local media expressed 'concerned outrage' when she won the model competition at age 13
MC2-E-0019	MC2-E-0019-0023	use coconut oil to maintain clear skin
MC2-E-0019	MC2-E-0019-0024	started modelling at Chaays Modelling Agency
MC2-E-0019	MC2-E-0019-0025	born 20 April 1983
MC2-E-0019	MC2-E-0019-0026	book: Treasure Yourself
MC2-E-0019	MC2-E-0019-0027	an Australian model
MC2-E-0019	MC2-E-0019-0028	maintains her physique through strict lifestyle such as daily yoga
MC2-E-0019	MC2-E-0019-0029	Christian
MC2-E-0019	MC2-E-0019-0030	earned an estimated $4 million in 2010
MC2-E-0019	MC2-E-0019-0031	booked for print in magazines such as Elle
MC2-E-0019	MC2-E-0019-0032	won a 1997 Australian nationwide model search by Dolly magazine
MC2-E-0019	MC2-E-0019-0033	has a younger brother, Matthew
MC2-E-0019	MC2-E-0019-0034	ambassador for Qantas
MC2-E-0019	MC2-E-0019-0035	modelled clothes for Daniel Vosovics final collection
MC2-E-0019	MC2-E-0019-0036	Celebrity photographer Russell James stated that she is 'insanely beautiful'
MC2-E-0019	MC2-E-0019-0037	hit the catwalk for Balenciaga's fall 2011
MC2-E-0020	MC2-E-0020-0001	2011 EWwy Award for Best Supporting Actress in a Drama
MC2-E-0020	MC2-E-0020-0002	educated at St Edwards School, Oxford
MC2-E-0020	MC2-E-0020-0003	Broadway debut in Breakfast at Tiffanys
MC2-E-0020	MC2-E-0020-0004	SFX Awards for Best Actress
MC2-E-0020	MC2-E-0020-0005	educated at Rye St Antony School
MC2-E-0020	MC2-E-0020-0006	film: Jude Law
MC2-E-0020	MC2-E-0020-0007	English actress
MC2-E-0020	MC2-E-0020-0008	film: Voice from the Stone
MC2-E-0020	MC2-E-0020-0009	film: Me Before You
MC2-E-0020	MC2-E-0020-0010	film: Dom Hemingway
MC2-E-0020	MC2-E-0020-0011	Emmy Award nomination for Outstanding Supporting Actress in a Drama Series
MC2-E-0020	MC2-E-0020-0012	film: Spike Island
MC2-E-0020	MC2-E-0020-0013	born in London, England
MC2-E-0020	MC2-E-0020-0014	drama series: Game of Thrones
MC2-E-0020	MC2-E-0020-0015	voted the most desirable woman in the world by Askmen readers
MC2-E-0020	MC2-E-0020-0016	born 26 October 1986
MC2-E-0020	MC2-E-0020-0017	attended Drama Centre London
MC2-E-0021	MC2-E-0021-0001	Chase Bank Hwy 395
MC2-E-0021	MC2-E-0021-0002	14218 Us Highway 395, Adelanto, CA
MC2-E-0021	MC2-E-0021-0003	Tel: 760-530-0228
MC2-E-0021	MC2-E-0021-0004	Sun: Closed
MC2-E-0021	MC2-E-0021-0005	weekday: 9:00 am to 6:00 pm
MC2-E-0021	MC2-E-0021-0006	Sat: 9:00 am to 1:00 pm
MC2-E-0021	MC2-E-0021-0007	Sun: Closed
MC2-E-0021	MC2-E-0021-0008	10474 Rancho Rd, Adelanto, CA
MC2-E-0021	MC2-E-0021-0009	weekday: 9:00 am to 6:00 pm
MC2-E-0021	MC2-E-0021-0010	Sat: 9:00 am to 1:00 pm
MC2-E-0021	MC2-E-0021-0011	Desert Community Bank
MC2-E-0021	MC2-E-0021-0012	Sat: 9:00 am to 2:00 pm
MC2-E-0021	MC2-E-0021-0013	Tel: 760-246-3451
MC2-E-0021	MC2-E-0021-0014	U.S. Bank, Adelanto Branch
MC2-E-0021	MC2-E-0021-0015	Tel: 800-935-9935
MC2-E-0021	MC2-E-0021-0016	14168 Hwy 395, Adelanto, CA 92301
MC2-E-0021	MC2-E-0021-0017	Tel: 760-530-9241
MC2-E-0021	MC2-E-0021-0018	Tel: 760-530-1459
MC2-E-0021	MC2-E-0021-0019	weekday: 9:00 am to 6:00 pm
MC2-E-0021	MC2-E-0021-0020	Sun: Closed
MC2-E-0021	MC2-E-0021-0021	11994 Palmdale Rd Adelanto, CA 92301 San Bernardino County
MC2-E-0021	MC2-E-0021-0022	Chase Bank Palmdale Rd
MC2-E-0021	MC2-E-0021-0023	12058 Palmdale Rd  Adelanto CA 92301
MC2-E-0021	MC2-E-0021-0024	Bank of America
MC2-E-0022	MC2-E-0022-0001	Tel: 254-699-4880
MC2-E-0022	MC2-E-0022-0002	4700 Trimmier Rd Ste B Killeen, TX 76542
MC2-E-0022	MC2-E-0022-0003	Asian restaurant
MC2-E-0022	MC2-E-0022-0004	American buffet
MC2-E-0022	MC2-E-0022-0005	Mexican restaurant
MC2-E-0022	MC2-E-0022-0006	Rosas Cafe
MC2-E-0022	MC2-E-0022-0007	Wing Cafe
MC2-E-0022	MC2-E-0022-0008	Mon.-Fri. 11:00-20:30 Sat. 13:00-20:30  Sun. Closed
MC2-E-0022	MC2-E-0022-0009	Taiwan Dragon
MC2-E-0022	MC2-E-0022-0010	open 11:00 closed 22:00
MC2-E-0022	MC2-E-0022-0011	4102 Greenlee Dr, Killeen, TX 76542
MC2-E-0022	MC2-E-0022-0012	Seafood restaurant&cafe
MC2-E-0022	MC2-E-0022-0013	Tel: 254-526-6121
MC2-E-0022	MC2-E-0022-0014	Tel: 526-2299/0392
MC2-E-0022	MC2-E-0022-0015	Tel: 254-383-9285
MC2-E-0022	MC2-E-0022-0016	Sun. 10:00-19:00 Mon. Tue. Thu. Fri. Sat. 10:00-21:00 Wed. 10:00-17:00
MC2-E-0022	MC2-E-0022-0017	Oriental Cafe
MC2-E-0022	MC2-E-0022-0018	Chaus Cafe
MC2-E-0022	MC2-E-0022-0019	Vietnamese restaurant
MC2-E-0022	MC2-E-0022-0020	Thai-Thai Restaurant
MC2-E-0022	MC2-E-0022-0021	Tel: 254-554-7750
MC2-E-0022	MC2-E-0022-0022	Olive Garden
MC2-E-0022	MC2-E-0022-0023	Shilo restaurant
MC2-E-0022	MC2-E-0022-0024	3701 S. WS Young Drive Killeen Texas 76542
MC2-E-0022	MC2-E-0022-0025	4402 East Central Texas Expressway Killeen, TX 76543
MC2-E-0022	MC2-E-0022-0026	Asian restaurant
MC2-E-0022	MC2-E-0022-0027	Tel: 254-699-2709
MC2-E-0022	MC2-E-0022-0028	1110 E Central Texas Expy, Killeen, TX 76541
MC2-E-0022	MC2-E-0022-0029	Tel: 254-526-6050
MC2-E-0022	MC2-E-0022-0030	Lee’s Cafe
MC2-E-0022	MC2-E-0022-0031	Papas Cafe
MC2-E-0022	MC2-E-0022-0032	2811 E. Central Texas Expwy,  Killeen, TX,  76543
MC2-E-0022	MC2-E-0022-0033	open 11:00-20:00
MC2-E-0022	MC2-E-0022-0034	1100 East Stan Schlueter Loop Killeen, TX 76542
MC2-E-0022	MC2-E-0022-0035	Italian restaurant
MC2-E-0022	MC2-E-0022-0036	Korean restaurant
MC2-E-0022	MC2-E-0022-0037	5201 S Clear Creek Rd, Killeen, TX 76549
MC2-E-0022	MC2-E-0022-0038	Tel: 254-554-8220
MC2-E-0022	MC2-E-0022-0039	Tel: 254-526-6050
MC2-E-0022	MC2-E-0022-0040	Great Wall Cafe
MC2-E-0022	MC2-E-0022-0041	Tel: 254-554-2665
MC2-E-0022	MC2-E-0022-0042	Menos Mexican Grill
MC2-E-0022	MC2-E-0022-0043	814 S Fort Hood St, 440 Plaza Shopping Center, Killeen, TX
MC2-E-0022	MC2-E-0022-0044	110 College street 76541 Killeen
MC2-E-0022	MC2-E-0022-0045	Hallmark Restaurant
MC2-E-0022	MC2-E-0022-0046	European Cafe
MC2-E-0022	MC2-E-0022-0047	Tel: 254-702-9590
MC2-E-0022	MC2-E-0022-0048	4402 E Central Texas Expy Killeen, TX 76543
MC2-E-0022	MC2-E-0022-0049	Tel: 254-247-3135
MC2-E-0022	MC2-E-0022-0050	1002 Wales Dr Killeen, TX 76549
MC2-E-0022	MC2-E-0022-0051	Let Us Do the Cooking Cafe
MC2-E-0022	MC2-E-0022-0052	Chinese restaurant
MC2-E-0022	MC2-E-0022-0053	203 W Jasper Dr Killeen, TX 76542
MC2-E-0022	MC2-E-0022-0054	Tel: 254-833-8885
MC2-E-0022	MC2-E-0022-0055	Sunugal African Restaurant
MC2-E-0022	MC2-E-0022-0056	4612 Trimmier Rd Killeen, TX 76542
MC2-E-0023	MC2-E-0023-0001	located in Eden Park
MC2-E-0023	MC2-E-0023-0002	Cincinnati Museum Association was incorporated by 1881
MC2-E-0023	MC2-E-0023-0003	mounted “See America,” nine small shows that highlighted different parts of the country through the museum’s collection
MC2-E-0023	MC2-E-0023-0004	collection of over 60,000 works
MC2-E-0023	MC2-E-0023-0005	collection of Rookwood Pottery
MC2-E-0023	MC2-E-0023-0006	Charles West was the major donor of the early museum
MC2-E-0023	MC2-E-0023-0007	Romanesque-revival building
MC2-E-0023	MC2-E-0023-0008	Odoardo Fantacchiotti angels are two of the largest pieces in the collection
MC2-E-0023	MC2-E-0023-0009	contains the work of Frank Duveneck
MC2-E-0023	MC2-E-0023-0010	collection:'Samson and Delilah ' by Peter Paul Rubens
MC2-E-0023	MC2-E-0023-0011	collection of Robert Scott Duncanson
MC2-E-0023	MC2-E-0023-0012	designed by Cincinnati architect James W. McLaughlin
MC2-E-0023	MC2-E-0023-0013	Parking fee per vehicle: $4
MC2-E-0023	MC2-E-0023-0014	one of the oldest in the United States
MC2-E-0023	MC2-E-0023-0015	953 Eden Park Dr. Cincinnati, Ohio
MC2-E-0023	MC2-E-0023-0016	tall case clock by Luman Watson
MC2-E-0023	MC2-E-0023-0017	Tuesdays through Sundays, 11 a.m. to 5 p.m.
MC2-E-0023	MC2-E-0023-0018	founded in 1881
MC2-E-0023	MC2-E-0023-0019	at first temporarily housed in the south wing of Music Hall in Over-the-Rhine
MC2-E-0023	MC2-E-0023-0020	collection:'Saint Christopher' by Hans Memling
MC2-E-0023	MC2-E-0023-0021	collection:'Saint Helena with the Cross' by Lucas Cranach the Elder
MC2-E-0023	MC2-E-0023-0022	The Richard and Lois Rosenthal Foundation
MC2-E-0023	MC2-E-0023-0023	Director : Cameron Kitchin
MC2-E-0023	MC2-E-0023-0024	The Cincinnati Wing includes fifteen new galleries
MC2-E-0023	MC2-E-0023-0025	the Emery, Hanna and French wings in the 1930s
MC2-E-0023	MC2-E-0023-0026	collection:'A Sibyl and a Prophet' by Andrea Mantegna
MC2-E-0023	MC2-E-0023-0027	large collection of paintings by American painter Frank Duveneck
MC2-E-0023	MC2-E-0023-0028	eliminated its general admission fee forever
MC2-E-0023	MC2-E-0023-0029	The Cincinnati Wing was added in 2003
MC2-E-0023	MC2-E-0023-0030	entrance fee is free every day
MC2-E-0023	MC2-E-0023-0031	the first purpose-built art museum west of the Alleghenies
MC2-E-0023	MC2-E-0023-0032	doner: Melville E. Ingalls
MC2-E-0023	MC2-E-0023-0033	has paintings by European Masters including San Baudelio
MC2-E-0024	MC2-E-0024-0001	operated by the Delaware River and Bay Authority
MC2-E-0024	MC2-E-0024-0002	carry Interstate 295 and U.S. Route 40
MC2-E-0024	MC2-E-0024-0003	Opened: August 16, 1951
MC2-E-0024	MC2-E-0024-0004	Toll: Cars $4.00, tractor-trailers $25.00
MC2-E-0024	MC2-E-0024-0005	Total length: 10,765 feet
MC2-E-0024	MC2-E-0024-0006	New Castle, Delaware and Pennsville Township, New Jersey
MC2-E-0024	MC2-E-0024-0007	north of the mouth of the Delaware Bay
MC2-E-0024	MC2-E-0024-0008	above the Delaware River
MC2-E-0024	MC2-E-0024-0009	self-supporting toll bridge
MC2-E-0024	MC2-E-0024-0010	Width: 59.1 feet
MC2-E-0024	MC2-E-0024-0011	designed by the firm known today as HNTB
MC2-E-0024	MC2-E-0024-0012	links Delaware and New Jersey
MC2-E-0024	MC2-E-0024-0013	memorial to the soldiers who gave their lives in World War II, the Korean Conflict, Vietnam and Operation Desert Storm
MC2-E-0024	MC2-E-0024-0014	Daily traffic: 90,000
MC2-E-0025	MC2-E-0025-0001	1614 Washington Rd Pittsburgh, PA 15241
MC2-E-0025	MC2-E-0025-0002	Francis & Costa Associates Derm Ltd
MC2-E-0025	MC2-E-0025-0003	UPMC Dermatology-Oakland
MC2-E-0025	MC2-E-0025-0004	4290 William Flynn Highway Ste 205, Allison Park, Pennsylvania, 15101
MC2-E-0025	MC2-E-0025-0005	Tel: 412-623-2614
MC2-E-0025	MC2-E-0025-0006	Premier Plastic Surgery & Dermatology
MC2-E-0025	MC2-E-0025-0007	Tel: 412-835-5550
MC2-E-0025	MC2-E-0025-0008	3601 5th Ave Pittsburgh, PA 15213
MC2-E-0025	MC2-E-0025-0009	Tel: 412-683-5211
MC2-E-0025	MC2-E-0025-0010	Tel: 412-372-2277
MC2-E-0025	MC2-E-0025-0011	Tel: 724-778-3020
MC2-E-0025	MC2-E-0025-0012	4727 Friendship Ave Pittsburgh, PA 15224
MC2-E-0025	MC2-E-0025-0013	Pittsburgh Dermatology & Skin Cancer Center
MC2-E-0025	MC2-E-0025-0014	3601 5th Ave, Ste 5A Pittsburgh, PA 15213
MC2-E-0025	MC2-E-0025-0015	201 Stanwix St Pittsburgh, PA 15222
MC2-E-0025	MC2-E-0025-0016	Pawelski Lisa A MD
MC2-E-0025	MC2-E-0025-0017	580 S Aiken Ave Pittsburgh, PA 15232
MC2-E-0025	MC2-E-0025-0018	Dr. Kimberly A. Rau
MC2-E-0025	MC2-E-0025-0019	Arluk Judith I MD Fadd
MC2-E-0025	MC2-E-0025-0020	Allegheny Dermatology
MC2-E-0025	MC2-E-0025-0021	Mon.-Fri.7:00-16:00
MC2-E-0025	MC2-E-0025-0022	Tel: 412-492-7546
MC2-E-0025	MC2-E-0025-0023	Tel: 412-647-4200
MC2-E-0025	MC2-E-0025-0024	Tel: 412-623-2121
MC2-E-0025	MC2-E-0025-0025	320 E North Ave Pittsburgh, PA 15212
MC2-E-0025	MC2-E-0025-0026	2790 Mosside Blvd Suite 105, Monroeville, PA 15146
MC2-E-0025	MC2-E-0025-0027	580 S Aiken Ave Ste 510 Pittsburgh, PA 15232
MC2-E-0025	MC2-E-0025-0028	Skin Logic Dermatology and Laser Center
MC2-E-0025	MC2-E-0025-0029	Geskin Larisa MD
MC2-E-0025	MC2-E-0025-0030	Tel: 412-242-7733
MC2-E-0025	MC2-E-0025-0031	Francis, Costa and Welsh Associates In Dermatology
MC2-E-0025	MC2-E-0025-0032	4727 Friendship Ave Pittsburgh, PA 15224
MC2-E-0025	MC2-E-0025-0033	Tel: 412-824-9600
MC2-E-0025	MC2-E-0025-0034	Tel: 412-359-3376
MC2-E-0025	MC2-E-0025-0035	3424 William Penn Hwy Pittsburgh, PA 15235
MC2-E-0025	MC2-E-0025-0036	Tel: 412-648-3263
MC2-E-0025	MC2-E-0025-0037	Upmc Dermatopathology
MC2-E-0025	MC2-E-0025-0038	UPMC Dermatology-Shadyside
MC2-E-0026	MC2-E-0026-0001	Chairman: Allan Bense
MC2-E-0026	MC2-E-0026-0002	Hymn – Hymn To the Garnet and Gold
MC2-E-0026	MC2-E-0026-0003	famous alumnus: Burt Reynolds
MC2-E-0026	MC2-E-0026-0004	operates The John & Mable Ringling Museum of Art
MC2-E-0026	MC2-E-0026-0005	Total tuition for graduate students: $11,554 for in-state and $26,698 for out of state
MC2-E-0026	MC2-E-0026-0006	Florida State or FSU
MC2-E-0026	MC2-E-0026-0007	owns the National High Magnetic Field Laboratory
MC2-E-0026	MC2-E-0026-0008	Fight Song – FSU Fight Song
MC2-E-0026	MC2-E-0026-0009	athletic teams: the Seminoles
MC2-E-0026	MC2-E-0026-0010	campus newspaper: the FSView & Florida Flambeau
MC2-E-0026	MC2-E-0026-0011	Motto: Vires, artes, mores
MC2-E-0026	MC2-E-0026-0012	famous alumnus: Jim Morrison
MC2-E-0026	MC2-E-0026-0013	Total tuition for undergraduate students: $5,644 for in-state and $18,788 for out of state
MC2-E-0026	MC2-E-0026-0014	President: John E. Thrasher
MC2-E-0026	MC2-E-0026-0015	American public space-grant and sea-grant research university
MC2-E-0026	MC2-E-0026-0016	Tallahassee, Florida, United States
MC2-E-0026	MC2-E-0026-0017	Website: fsu.edu
